FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,updateTimeStamp,address,latitude,longitude,Season1Start,Season2Start,Season3Start,Season4Start,Season1End,Season2End,Season3End,Season4End,Season1SunStartTime,Season1SunEndTime,Season1MonStartTime,Season1MonEndTime,Season1TueStartTime,Season1TueEndTime,Season1WedStartTime,Season1WedEndTime,Season1ThuStartTime,Season1ThuEndTime,Season1FriStartTime,Season1FriEndTime,Season1SatStartTime,Season1SatEndTime,Season2SunStartTime,Season2SunEndTime,Season2MonStartTime,Season2MonEndTime,Season2TueStartTime,Season2TueEndTime,Season2WedStartTime,Season2WedEndTime,Season2ThuStartTime,Season2ThuEndTime,Season2FriStartTime,Season2FriEndTime,Season2SatStartTime,Season2SatEndTime,Season3SunStartTime,Season3SunEndTime,Season3MonStartTime,Season3MonEndTime,Season3TueStartTime,Season3TueEndTime,Season3WedStartTime,Season3WedEndTime,Season3ThuStartTime,Season3ThuEndTime,Season3FriStartTime,Season3FriEndTime,Season3SatStartTime,Season3SatEndTime,Season4SunStartTime,Season4SunEndTime,Season4MonStartTime,Season4MonEndTime,Season4TueStartTime,Season4TueEndTime,Season4WedStartTime,Season4WedEndTime,Season4ThuStartTime,Season4ThuEndTime,Season4FriStartTime,Season4FriEndTime,Season4SatStartTime,Season4SatEndTime,PaymentList,ProductList
1016911,Drake Neighborhood Farmers Market,http://www.drakefarmersmarket.org,@drakefarmersmarket,,,,2017-04-17 21:05:00,"24th St and Cottage Grove, Des Moines , Iowa 50311",41.596602000000004,-93.649704,2017-06-01,,,,2017-10-12,,,,,,,,,,,,16:30,19:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, WICcash, SFMNP, SNAP","Organic, Bakedgoods, Cheese, Crafts, Flowers, Eggs, Herbs, Vegetables, Honey, Jams, Meat, Nuts, Poultry, Prepared, Fruits, Grains, Juices"
1018361,"Drake Road Farmers' Market, LLC",http://www.drakeroadfarmersmarket.com/,https://www.facebook.com/DrakeRoadFarmersMarket/,,,,2017-06-22 18:51:00,"802 W. Drake Road, Fort Collins, Colorado 80526",40.55415235,-105.09131976410475,2017-04-22,,,,2017-09-30,,,,,,,,,,,,,,,,10:00,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, SNAP","Bakedgoods, Crafts, Eggs, Herbs, Vegetables, Honey, Jams, Meat, Plants, Poultry, Prepared, Soap, Wine, Coffee, Fruits"
1002597,Draper Valley Farmer's Market,,,,,,2011-04-29 22:12:00,"3054 Greenbriar Road, Draper, Virginia 24324",37.0009,-80.7422,2011-05-01,,,,2011-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,"Bakedgoods, Cheese, Crafts, Flowers, Herbs, Vegetables, Jams, Meat, Plants, Soap"
1010060,Dresden Farmers Market,http://www.dresdenfarmersmarket.com/,https://www.facebook.com/DresdenFarmersMarket?ref=hl,https://twitter.com/DresdenFarmMkt,,http://www.pinterest.com/dresdenfarmmkt/,2015-07-29 11:15:00,"421 Linden Street, Dresden , Tennessee 38225",36.287343860760224,-88.7057752425189,2014-06-28,2015-04-25,,,2014-11-01,2015-10-31,,,,,,,,,,,,,,,08:00,12:00,,,,,,,,,14:00,18:00,,,08:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Credit,"Organic, Bakedgoods, Cheese, Crafts, Flowers, Eggs, Herbs, Vegetables, Honey, Jams, Maple, Meat, Nuts, Plants, Poultry, Prepared, Soap, Coffee, Beans, Fruits, Grains, Juices, Mushrooms"
1012665,Dripping Springs Farmers Market,http://cityofdrippingsprings.com,Dripping Springs Farmers Market - Official,,,instagram,2016-07-15 16:43:00,"140 East Mercer Street, Dripping Springs , Texas 78620",30.192154517931275,-98.08619199216777,2016-01-01,,,,2016-12-31,,,,,,,,,,15:00,19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Credit,"Organic, Bakedgoods, Cheese, Crafts, Flowers, Eggs, Herbs, Vegetables, Honey, Jams, Meat, Nuts, Poultry, Prepared, Soap, Wine, Coffee, Fruits, Mushrooms, PetFood"
1004676,Druid Hill Farmers' Market,http://www.druidhillpark.org,http://www.facebook.com/#!/pages/Friends-of-Druid-Hill-Park/273399014475?fref=ts,https://twitter.com/DruidHillMkt,,,2016-07-08 14:13:00,"3100 Swann Drive, Baltimore, Maryland 21217",39.318538950000004,-76.64582881293803,2016-06-01,,,,2016-09-28,,,,,,,,,,15:30,19:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, WICcash, SFMNP, SNAP","Organic, Bakedgoods, Crafts, Eggs, Herbs, Vegetables, Honey, Jams, Nuts, Plants, Prepared, Soap, Wine, Fruits, Juices"
1002409,Du Quion Farmers Market,,,,,,2009-01-01 00:00:00,"Keyes Park at Park  and Divisions, Du Quoin, Illinois 62832",38.0132,-89.2385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1005577,Duarte,,,,,,2011-01-01 00:00:00,,34.1397,-117.978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1005358,Dublin,http://www.pcfma.com,,,,,2012-05-02 16:27:00,"at Central Parkway and Tassajara Road, Dublin, California 94568",37.710493,-121.87376299999998,2012-05-01,,,,2012-09-30,,,,,,,,,,,,16:00,20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, WICcash, SFMNP, SNAP","Organic, Bakedgoods, Cheese, Flowers, Seafood, Herbs, Vegetables, Honey, Meat, Nursery, Nuts, Prepared, Wine"
1009977,Dublin Farmers' Market,http://www.dublinfarmersmarket.com,https://www.facebook.com/DublinFarmersMarket,https://twitter.com/DublinMarket,,,2016-07-17 20:50:00,"4261 West Dublin Granville Road, Dublin, Ohio 43017",40.09731379173109,-83.10223989374111,2016-05-04,,,,2016-09-28,,,,,,,,,,15:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, WICcash, SFMNP, SNAP","Bakedgoods, Cheese, Flowers, Eggs, Seafood, Herbs, Vegetables, Honey, Jams, Maple, Meat, Plants, Poultry, Prepared, Soap, Trees, Coffee, Fruits, Mushrooms, PetFood"
1010750,Dubois Farmers Market,,,,,,2014-12-29 13:39:00,,41.118587,-78.762102,2014-07-05,,,,unknown,,,,,,,,,,,,,,,,08:00,11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, SFMNP","Bakedgoods, Crafts, Flowers, Herbs, Vegetables, Honey, Jams, Maple, Plants, Soap, Fruits"
1006451,Dubois Farmers' Market,http://www.stthomasdubois.diowy.org,,,,,2015-10-22 17:10:00,"9 South 1st Street, Dubois, Wyoming 82513",43.5329046,-109.6306148,2015-07-09,,,,2015-09-24,,,,,,,,,,,,17:00,19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Credit,"Bakedgoods, Cheese, Crafts, Eggs, Herbs, Vegetables, Honey, Jams, Fruits, Mushrooms"
1005197,Dubuque Farmers Market,http://www.DubuqueFarmersMarket.org,https://www.facebook.com/dbqfarmersmarket,,,https://www.instagram.com/dbqfarmersmarket/,2016-06-27 14:42:00,"Iowa Street between 11th & 14th Streets, Dubuque, Iowa 52001",42.504954,-90.668031,2016-05-07,,,,2016-10-29,,,,,,,,,,,,,,,,07:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, WICcash, SFMNP, SNAP","Organic, Bakedgoods, Cheese, Crafts, Flowers, Eggs, Seafood, Herbs, Vegetables, Honey, Jams, Maple, Meat, Nuts, Plants, Poultry, Prepared, Soap, Trees, Wine, Coffee, Fruits, Grains, Juices, Mushrooms, PetFood, WildHarvested"
1004485,Dubuque Winter Farmers Market,http://wintermarketdbq.com/,https://www.facebook.com/DubuqueWinterFarmersMarket,,,,2014-03-14 11:25:00,"1101 Central Ave, Dubuque, Iowa 52001",42.503985,-90.666598,2013-11-02,,,,2014-04-26,,,,,,,,,,,,,,,,09:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WICcash, SNAP","Organic, Bakedgoods, Cheese, Eggs, Herbs, Vegetables, Honey, Jams, Meat, Nuts, Plants, Poultry, Prepared, Soap"
1004484,Dudley,http://www.dudleyfarmersmarket.org,https://www.facebook.com/pages/Dudley-MA-Farmers-Market/584949758185306,,,,2014-03-14 18:01:00,"119 West Main Street, Dudley, Massachusetts 1571",42.0435526,-71.90194518465266,2014-06-08,,,,2014-09-21,,,,09:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WIC, SFMNP","Bakedgoods, Flowers, Eggs, Herbs, Vegetables, Honey, Plants, Fruits"
1003113,Due West Farmers Market,http://www.duewestfarmers.org,,,,,2009-01-01 00:00:00,"Hwy. 184 & Beulah Street, Due West, South Carolina 29639",34.3355,-82.3863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1007313,Duffield Farmers Market,,,,,,2009-01-01 00:00:00,,36.695,-83.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1010872,Duke Farmers Market,http://www.hr.duke.edu/benefits/wellness/farmers/index.php,,,,,2015-03-02 09:48:00,"Research Drive, Duke University Medical Center Campus, Durham, North Carolina 27708",36.005437,-78.939226,2015-04-24,,,,2015-09-25,,,,,,,,,,,,,,11:00,14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Credit,"Organic, Bakedgoods, Cheese, Crafts, Flowers, Eggs, Herbs, Vegetables, Honey, Jams, Meat, Nuts, Plants, Prepared, Soap, Coffee, Fruits, Juices, Mushrooms"
1009697,Duke Farmers Market at Duke Regional Hospital,,,,,,2014-04-01 09:29:00,"3643 N. Roxboro Rd., Durham , North Carolina 27704",36.035963,-78.89999,2014-05-06,,,,2014-09-30,,,,,,,,15:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,"Herbs, Vegetables, Plants, Fruits"
1001873,Duke Mobile Farmers Market,http://www.hr.duke.edu/mobilemarket/,,,,,2014-04-01 09:11:00,"The Sarah P. Duke Gardens on Anderson Drive, Durham, North Carolina 27710",35.994684299999996,-78.9320532,2014-04-08,,,,2014-09-30,,,,,,,,16:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Credit,"Organic, Flowers, Eggs, Herbs, Vegetables, Meat, Plants, Poultry, Fruits, Grains"
1008158,dulce diamante farmer market,,,,,,2013-06-16 21:08:00,"6897 michigan ave, Detroit, Michigan 48210",42.33104266666666,-83.129233,2013-07-05,,,,2013-11-25,,,,11:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,11:00,20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, WICcash, SFMNP, SNAP","Vegetables, Plants, Fruits"
1010851,Duluth Farmer's Market,http://www.duluthfarmersmarket.com,www.facebook.com/duluthfarmersmarket,,,,2015-02-24 16:40:00,"14th Ave. E. & 3rd St., Duluth, Minnesota 55810",46.8022696,-92.084055,2015-05-02,2015-11-27,,,2015-10-31,2015-12-20,,,,,,,,,14:00,18:00,,,,,08:00,12:00,09:00,18:00,13:00,18:00,13:00,18:00,13:00,18:00,13:00,18:00,13:00,18:00,09:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, SFMNP","Organic, Bakedgoods, Cheese, Crafts, Flowers, Herbs, Vegetables, Honey, Jams, Maple, Plants, Poultry, Soap, Coffee, Fruits"
1012101,DUMBO's Down to Earth Farmers Market,http://DowntoEarthMarkets.com,facebook@communitymarkets.biz,twitter.com/DowntoEarthMkts,,instagram.com/downtoearthmkts/,2016-06-29 11:58:00,"155 Water St, Brooklyn, New York 11201",40.7028704,-73.9943936,2016-06-08,,,,2016-11-16,,,,,,,,,,12:00,19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, SFMNP, SNAP","Bakedgoods, Flowers, Eggs, Herbs, Vegetables, Honey, Meat, Prepared, Wine, Fruits, Tofu"
1004090,Duncan Mills-West Sonoma Farmers Market,,,,,,2009-01-01 00:00:00,"25300 Steelhead Blvd., Villa Grande, California 95486",38.4517,-123.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1006998,Dundalk Farmers' Market,,,,,,2011-08-08 16:12:00,,39.2507,-76.5205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WIC, SFMNP",Vegetables
1002544,Dundas Farmers Market,,www.facebook.com/dundasfarmersmarket,,,,2012-05-29 11:14:00,"101 Railway St S, Dundas, Minnesota 55019",44.427476,-93.208721,2012-05-01,,,,2012-10-31,,,,,,,,,,,,,,,,09:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,"Bakedgoods, Crafts, Eggs, Herbs, Vegetables, Jams, Nursery, Plants"
1005571,Dundee Farmers & Crafters Market,,,,,,2011-01-01 00:00:00,,43.0423,-87.9638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1006821,Dundee Farmers Market,,,,,,2009-01-01 00:00:00,"Highway 99 and 7th Street, Dundee, Oregon 97115",45.2796,-123.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1012250,Dundee Farmers Market,https://heartofdundee.com/farmers-market/,https://www.facebook.com/dundeefarmersmarket/?fref=ts,,,,2016-07-05 15:10:00,"Downtown Dundee, In the Triangle, DUNDEE, Michigan 48131",41.957342,-83.660742,2016-05-15,,,,2016-10-16,,,,10:00,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, WICcash, SFMNP, SNAP","Bakedgoods, Crafts, Flowers, Eggs, Herbs, Vegetables, Honey, Jams, Maple, Plants, Prepared, Soap, Coffee, Fruits"
1004579,Dunedin Green Market,http://www.Dunedingov.com,https://www.facebook.com/pages/Dunedin-Green-Market/292438430772574,,,,2013-06-18 10:55:00,"Pioneer Park (400 Main Street), Dunedin, Florida 34698",28.011999999999997,-82.7876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Credit,Unknown
1011190,Dunkirk Farmers Market,http://www.dunkirktoday.com/things-to-do/community-gardens,https://www.facebook.com/Dunkirk-Farmers-Market-1470803793234251/,,,,2016-07-06 16:51:00,"45 Cliffstar Court, Dunkirk, New York 14048",42.484821760532455,-79.32493869408113,2016-06-15,,,,2016-09-28,,,,,,,,,,09:00,14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, WICcash, SFMNP, SNAP","Crafts, Flowers, Eggs, Herbs, Vegetables, Meat, Poultry, Prepared, Fruits"
1001993,Dunn Farmers Market,,,,,,2009-01-01 00:00:00,"Downtown, Dunn, North Carolina 28334",36.468313,-79.829155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1006719,Dunsmuir Farmers Market,,,,,,2009-01-01 00:00:00,"Dunsmuir Ave. & Spruce, Dunsmuir, California 96025",41.2209454,-122.2759864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1007707,Dunwoody Green Farmers Market,http://www.dunwoodygreenmarket.com/,,,,,2009-01-01 00:00:00,"1551 Dunwoody Village Parkway, Dunwoody, Georgia 30338",33.94813895,-84.33242508381015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1007215,Durand Farmers Market,,,,,,2011-01-01 00:00:00,,44.6296,-91.9577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1007216,Durand Farmers Market - Wed,,,,,,2011-01-01 00:00:00,,44.6265,-91.96600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1002994,Durand Union Station Farmers Market,,,,,,2009-01-01 00:00:00,"Corner of Hagle & Main Street, Durand, Michigan 48429",42.9108,-83.9831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1010629,Durango Farmers Market,http://durangofarmersmarket.com,Durango Farmers Market,,,,2014-10-02 11:47:00,"259 W. 9th Street, Durango , Colorado 81301",37.273508,-107.882376,2015-05-09,,,,2015-10-31,,,,,,,,,,,,,,,,08:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, SNAP","Organic, Bakedgoods, Cheese, Crafts, Flowers, Eggs, Herbs, Vegetables, Honey, Jams, Meat, Plants, Prepared, Soap, Coffee, Fruits, Grains, Juices, Mushrooms, WildHarvested"
1004646,Durham Farmers' Market,http://www.durhamfarmersmarket.org,,,,,2012-04-30 13:07:00,"Town House Road, Durham, Connecticut 6422",41.4697634,-72.6803955,2012-05-01,,,,2012-09-30,,,,,,,,,,,,15:00,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WIC, SFMNP","Bakedgoods, Cheese, Crafts, Flowers, Eggs, Seafood, Herbs, Vegetables, Honey, Jams, Maple, Meat, Plants, Prepared, Soap"
1000312,Durham Farmers' Market,http://www.durhamfarmersmarket.com,www.facebook.com/durhamfarmersmarketnc,www.twitter.com/DurhamFarmerMkt,,www.instagram.com/durhamfarmersmarket/,2016-06-27 13:37:00,"501 Foster Street, Durham, North Carolina 27701",36.000744,-78.9018663,2016-04-02,2016-12-03,2016-04-20,,2016-11-19,2017-03-25,2016-10-12,,,,,,,,,,,,,,08:00,12:00,,,,,,,,,,,,,10:00,12:00,,,,,,,15:00,18:00,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, SFMNP, SNAP","Organic, Bakedgoods, Cheese, Crafts, Flowers, Eggs, Herbs, Vegetables, Honey, Jams, Meat, Nuts, Plants, Poultry, Prepared, Soap, Trees, Wine, Coffee, Beans, Fruits, Grains, Juices, Mushrooms, Tofu, WildHarvested"
1009830,Durham Farmers' Market,http://www.seacoastgrowers.org,https://www.facebook.com/Market03824,https://twitter.com/market03824,,,2015-03-31 16:44:00,,43.13661,-70.910656,2015-06-01,,,,2015-10-05,,,,,,14:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, SNAP","Organic, Bakedgoods, Cheese, Crafts, Flowers, Eggs, Seafood, Herbs, Vegetables, Honey, Jams, Maple, Meat, Plants, Prepared, Soap, Wine, Coffee, Fruits, Juices"
1011986,Durham Roots Farmers Market,http://durhamroots.org/,https://www.facebook.com/Durham-Roots-Farmers-Market-110959409298779/?fref=nf,,,,2016-05-26 11:10:00,"1058 W Club Blvd , Durham, North Carolina 27701",36.01927565,-78.90782231105995,2016-04-16,,,,2016-10-29,,,,,,,,,,,,,,,,08:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Credit,"Cheese, Eggs, Vegetables, Trees"
1018350,Dutch Country Farmer's Market,http://www.delawarefarmersmarket.com,https://www.facebook.com/dutchcountryfarmersmarket/,,,,2017-06-22 15:42:00,"701 N Broad St. , Middletown, Delaware 19709",39.4606938,-75.720345,2017-01-01,,,,2017-12-31,,,,,,,,,,,,08:30,18:00,08:30,19:00,08:30,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, SNAP","Bakedgoods, Cheese, Flowers, Eggs, Seafood, Herbs, Vegetables, Honey, Jams, Maple, Meat, Poultry, Prepared, Coffee, Fruits, Grains, Juices"
1007079,Dutch Country Farmers Market,,,,,,2009-01-01 00:00:00,"2031 Cottman Avenue, Philadelphia, Pennsylvania 19149",40.050700199999994,-75.0645922718638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1005283,Dutch Pantry Farmers Market,http://dutchpantry@windstream.net,,,,,2013-06-27 16:50:00,"2402 J Street, Auburn, Nebraska 68305",40.380630272727274,-95.83886918181818,2013-05-18,,,,2013-10-26,,,,,,,,,,,,,,,,08:30,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, SFMNP","Bakedgoods, Crafts, Eggs, Vegetables, Fruits"
1012345,Duvall Farmers Market,http://duvallfarmersmarket.org,http://www.facebook.com/pages/Duvall-Farmers-Market/141032938155,,,,2016-07-08 00:21:00,"Brown Ave, Duvall, Washington 98019",47.7391418,-121.9859195,2016-05-05,,,,2016-10-13,,,,,,,,,,,,15:00,19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, SFMNP, SNAP","Bakedgoods, Cheese, Crafts, Flowers, Herbs, Vegetables, Honey, Jams, Prepared, Soap, Wine, Coffee, Beans, Fruits, Juices"
1003849,Dyersville Area Farmers' Market,http://www.dyersville.org,,,,,2015-03-19 11:29:00,"Hwy 136, Dyersville, Iowa 52040",42.480140000000006,-91.11279,2015-05-14,,,,2015-10-08,,,,,,,,,,,,14:00,17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, SFMNP","Bakedgoods, Crafts, Vegetables, Honey, Jams, Maple, Plants, Fruits"
1005023,Dysart Farmers Market,,,,,,2009-01-01 00:00:00,"City Park, Dysart, Iowa 52224",42.1713301,-92.3071172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1011551,"E & E Acres, LLC",,,,,,2015-07-29 12:50:00,,38.701724,-90.317994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Credit,Unknown
1018651,E. Center St. Farmers Market,http://www.fallonfoodhub.com/e-center-st-farmers-market/,,,,,2017-07-11 19:03:00,"40 E. Center St., Fallon, Nevada 89406",39.47295266445756,-118.7760780955666,2017-06-02,,,,2017-09-29,,,,,,,,,,,,,,16:00,20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, SFMNP, SNAP","Organic, Bakedgoods, Crafts, Herbs, Vegetables, Honey, Jams, Soap, Fruits"
1011449,E. Santa Clara St. Farmers' Market,http://www.pcfma.org,www.facebook.com/ESCSFarmersMarket,www.twitter.com/PacCoastFarmers,,,2015-07-20 14:15:00,,37.342978,-121.877095,2015-04-22,,,,2015-10-07,,,,,,,,,,16:00,20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, SNAP","Organic, Bakedgoods, Cheese, Vegetables, Honey, Meat, Nuts, Prepared, Trees, Fruits, Mushrooms"
1005953,Eagan Market Fest,http://www.cityofeagan.com/marketfest,https://www.facebook.com/cityofeagan,https://twitter.com/cityofeagan,,,2016-06-27 21:20:00,"1501 Central Parkway, Eagan, Minnesota 55121",44.839864,-93.1739,2015-06-03,2016-11-05,,,2015-09-30,2017-02-25,,,,,,,,,16:00,20:00,,,,,,,,,,,,,,,,,,,10:00,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, SNAP","Organic, Bakedgoods, Cheese, Crafts, Flowers, Eggs, Seafood, Herbs, Vegetables, Honey, Jams, Maple, Meat, Nuts, Plants, Poultry, Prepared, Soap, Trees, Coffee, Fruits"
1003880,Eagle Eye Flea and Farmers' Market,,,,,,2009-01-01 00:00:00,,39.6546,-106.834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1003212,Eagle River Farmers' Market,http://www.eaglerivermainstreet.org/,https://www.facebook.com/pages/Eagle-River-Farmers-Market/422548697797272,,,,2012-05-24 12:14:00,"Highway 45 North of the Bridge, Eagle River, Wisconsin 54521",45.9138933,-89.2450464,2012-05-01,,,,2012-10-31,,,,08:30,13:00,08:30,13:00,08:30,13:00,08:30,13:00,08:30,13:00,08:30,13:00,08:30,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC","Organic, Bakedgoods, Cheese, Crafts, Flowers, Eggs, Herbs, Vegetables, Honey, Jams, Maple, Meat, Nursery, Plants, Poultry, Prepared, Soap, Trees"
1006034,Eagle Rock Farmers Market,,,,,,2009-01-01 00:00:00,"2100 Merton Ave., Los Angeles, California 90065",34.138006,-118.213243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1005920,Eagle Springs Organic Farmer's Market at Eagle Springs Crossing,http://www.eaglespringsorganic.com,,,,,2014-03-14 11:13:00,"1733 Railroad Ave, Rifle, Colorado 81650",39.545632,-107.78384725352112,2014-01-01,,,,2014-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Credit, WIC, WICcash, SFMNP","Organic, Bakedgoods, Crafts, Eggs, Herbs, Vegetables, Meat, Plants, Poultry, Prepared, Wine, Fruits"
1007660,Eagles Mere Farmers Market,http://www.berryfieldsfarm.net,,,,,2009-01-01 00:00:00,,41.4109,-76.5819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1007708,Eagleview Farmers Market,http://www.eagleviewfarmersmarket.com,,,,,2009-01-01 00:00:00,"Minutes from Downtown interchange op PA Turnpike, Exton, Pennsylvania 19341",40.0326,-75.6275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
1001452,Earlimart (Tuesday),,,,,,2011-01-01 00:00:00,,35.8844,-119.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash only,Unknown
